SEXO,RAÇA,ESTADO_CIVIL,ESCOLARIDADE,IDADE,OCUPAÇÂO,RENDIMENTO,OCUPAÇÂO_1,OCUPAÇÂO_2,OCUPAÇÂO_3
1,4,1,7,40,7112,E,7,71,711
2,4,5,5,30,6114,E,6,61,611
1,4,5,5,28,6112,E,6,61,611
2,4,5,7,34,8153,E,8,81,815
1,4,5,5,36,7112,E,7,71,711
2,4,5,10,27,5120,E,5,51,512
2,4,1,2,34,9214,E,9,92,921
1,2,5,5,38,6111,E,6,61,611
2,2,5,5,36,6111,E,6,61,611
2,2,5,5,22,6111,E,6,61,611
1,4,1,1,59,9211,E,9,92,921
1,4,3,5,59,6111,E,6,61,611
2,4,5,5,54,6111,E,6,61,611
1,1,1,10,45,5321,E,5,53,532
2,4,1,5,52,5221,E,5,52,522
1,4,1,3,57,8141,E,8,81,814
1,4,5,3,48,6111,E,6,61,611
2,4,5,5,44,6111,E,6,61,611
1,4,1,8,42,9313,E,9,93,931
2,4,1,8,39,6114,E,6,61,611
2,4,5,5,26,9211,E,9,92,921
1,4,5,5,39,9211,E,9,92,921
1,2,5,11,25,2341,E,2,23,234
1,4,1,2,32,9214,E,9,92,921
2,4,1,2,24,9214,E,9,92,921
1,4,1,3,55,8322,E,8,83,832
1,4,5,11,22,5222,D,5,52,522
1,4,1,2,51,9211,E,9,92,921
1,4,5,5,30,9211,E,9,92,921
2,1,1,7,44,9520,E,9,95,952
2,2,5,10,25,6111,E,6,61,611
1,2,5,6,30,6111,E,6,61,611
2,4,1,3,47,9214,E,9,92,921
1,1,5,5,34,6111,E,6,61,611
2,4,4,6,36,6130,E,6,61,613
1,4,2,5,24,6130,E,6,61,613
1,4,5,7,22,6130,E,6,61,613
2,4,5,5,28,6130,E,6,61,613
2,4,1,10,28,4132,D,4,41,413
1,4,1,10,36,8332,A,8,83,833
2,4,5,7,21,0000,E,0,0,0
1,4,1,5,23,6111,E,6,61,611
2,4,1,5,23,6111,E,6,61,611
1,4,1,3,50,7112,D,7,71,711
2,4,1,10,23,7112,E,7,71,711
1,1,1,11,26,4222,E,4,42,422
1,1,5,5,30,8219,E,8,82,821
1,4,3,3,44,9333,E,9,93,933
1,1,1,10,33,4110,E,4,41,411
1,4,1,5,36,9214,E,9,92,921
2,4,1,7,28,9214,E,9,92,921
2,4,1,10,41,5142,E,5,51,514
1,4,1,10,43,9333,E,9,93,933
1,4,5,5,59,6111,E,6,61,611
2,4,5,5,44,6111,E,6,61,611
2,1,2,7,40,6111,E,6,61,611
2,4,1,5,41,9211,E,9,92,921
1,4,1,5,42,9211,E,9,92,921
2,4,1,9,52,4110,E,4,41,411
1,2,5,5,21,9214,E,9,92,921
1,2,5,5,25,9214,E,9,92,921
1,1,1,5,25,6114,E,6,61,611
2,4,1,5,44,9211,E,9,92,921
1,1,1,6,37,9211,E,9,92,921
1,4,1,5,33,9333,E,9,93,933
1,4,5,7,27,9211,E,9,92,921
2,4,5,10,24,9211,E,9,92,921
1,4,1,3,43,6130,E,6,61,613
2,1,1,7,40,9111,E,9,91,911
1,4,1,7,41,8322,E,8,83,832
2,2,5,10,27,5131,E,5,51,513
1,2,1,2,35,9621,E,9,96,962
1,4,1,6,28,9211,E,9,92,921
1,2,1,10,38,8322,E,8,83,832
1,4,1,5,38,9313,E,9,93,931
2,4,1,7,33,9211,E,9,92,921
1,2,5,6,26,9211,D,9,92,921
1,4,5,5,34,9211,E,9,92,921
1,4,5,5,34,9211,E,9,92,921
1,1,5,6,35,9312,D,9,93,931
1,4,1,5,26,8322,D,8,83,832
2,4,1,10,24,2351,E,2,23,235
1,4,5,8,21,9520,E,9,95,952
1,4,1,2,53,9213,E,9,92,921
2,4,1,2,43,9111,E,9,91,911
2,2,5,7,23,9111,E,9,91,911
1,4,1,5,29,6130,E,6,61,613
2,4,1,10,29,6114,E,6,61,611
2,4,2,6,32,9112,D,9,91,911
2,1,1,5,53,9211,E,9,92,921
1,1,1,5,47,9211,E,9,92,921
2,4,1,6,42,9214,E,9,92,921
1,4,1,2,49,9214,E,9,92,921
1,4,5,7,22,6111,E,6,61,611
2,4,5,5,32,6111,E,6,61,611
1,1,2,2,44,9211,E,9,92,921
1,4,1,5,39,7112,D,7,71,711
2,4,1,7,33,6111,E,6,61,611
1,4,1,6,40,6111,E,6,61,611
1,4,5,2,28,9321,D,9,93,932
2,4,5,6,24,9211,E,9,92,921
1,4,5,6,29,9211,E,9,92,921
1,4,1,6,31,9211,E,9,92,921
2,4,1,7,26,9211,E,9,92,921
1,2,1,5,48,9211,E,9,92,921
1,2,5,6,21,9211,E,9,92,921
2,1,1,10,52,5321,E,5,53,532
1,1,1,5,56,7522,E,7,75,752
1,4,1,10,50,9621,E,9,96,962
2,4,1,11,42,2341,D,2,23,234
1,4,1,5,33,9214,E,9,92,921
1,1,1,5,39,9214,E,9,92,921
1,4,1,5,44,9211,E,9,92,921
2,4,1,6,48,9211,E,9,92,921
1,4,5,7,21,9211,E,9,92,921
1,4,5,5,27,9211,E,9,92,921
2,4,1,3,48,9112,E,9,91,911
1,2,1,1,34,7112,E,7,71,711
1,1,1,2,31,3322,C,3,33,332
1,4,1,10,43,6111,E,6,61,611
1,4,5,8,30,8321,E,8,83,832
2,4,1,11,39,2341,D,2,23,234
1,4,1,5,34,7412,E,7,74,741
1,1,1,10,32,8322,E,8,83,832
1,4,5,2,41,9213,E,9,92,921
2,5,5,2,29,9211,E,9,92,921
1,4,5,6,36,7112,D,7,71,711
2,4,1,5,33,9214,E,9,92,921
2,1,4,3,59,9214,E,9,92,921
2,4,5,7,40,5153,E,5,51,515
2,1,5,10,47,2341,D,2,23,234
1,4,5,5,34,9211,E,9,92,921
1,4,5,5,36,9211,E,9,92,921
2,1,1,5,38,9112,D,9,91,911
1,4,1,5,42,9211,E,9,92,921
1,5,3,2,58,9211,E,9,92,921
2,1,5,7,30,2341,E,2,23,234
2,1,5,7,26,5221,E,5,52,522
2,1,5,5,31,2341,E,2,23,234
2,4,1,3,53,6114,E,6,61,611
1,4,1,10,21,6130,E,6,61,613
2,4,1,10,22,5223,E,5,52,522
2,4,1,9,59,8153,E,8,81,815
1,4,5,7,33,1420,E,1,14,142
1,2,1,6,33,6114,E,6,61,611
2,5,1,2,35,6114,E,6,61,611
1,4,5,6,21,9214,E,9,92,921
2,4,4,6,52,9214,E,9,92,921
1,4,5,6,28,9214,E,9,92,921
2,4,1,7,36,6111,E,6,61,611
1,1,1,7,43,6111,E,6,61,611
2,4,5,10,47,1112,E,1,11,111
2,4,5,10,25,4110,E,4,41,411
2,4,5,10,23,5223,E,5,52,522
1,4,1,10,39,5414,E,5,54,541
2,1,1,12,39,2341,D,2,23,234
2,4,1,3,46,9412,E,9,94,941
1,4,1,3,46,7112,B,7,71,711
2,4,5,2,54,9214,E,9,92,921
1,4,5,1,22,9214,E,9,92,921
1,4,5,6,30,9214,E,9,92,921
1,4,1,7,49,5412,D,5,54,541
1,1,1,11,23,2341,E,2,23,234
1,4,1,6,48,9211,E,9,92,921
2,4,1,5,45,9211,E,9,92,921
1,4,1,5,35,7112,E,7,71,711
2,4,1,10,28,2635,D,2,26,263
1,4,1,10,29,3253,E,3,32,325
1,2,1,5,23,9211,E,9,92,921
1,4,1,10,30,4110,E,4,41,411
2,1,1,10,29,5329,E,5,53,532
1,4,1,10,46,3142,E,3,31,314
2,4,1,10,45,5321,E,5,53,532
1,4,1,5,48,9211,E,9,92,921
2,4,1,5,47,6111,E,6,61,611
2,4,1,8,37,6111,E,6,61,611
1,4,1,10,41,7112,E,7,71,711
1,1,1,11,30,2342,D,2,23,234
1,4,5,1,27,6114,E,6,61,611
2,1,1,10,32,2341,E,2,23,234
1,4,1,8,31,2342,E,2,23,234
1,4,1,5,33,9211,E,9,92,921
2,4,1,5,32,9211,E,9,92,921
2,4,3,6,56,6111,E,6,61,611
1,4,1,6,38,9211,E,9,92,921
1,4,2,5,43,5141,E,5,51,514
1,4,5,5,43,6112,E,6,61,611
1,1,5,5,21,9214,E,9,92,921
1,4,5,7,21,5230,E,5,52,523
1,4,1,10,24,5230,D,5,52,523
2,1,1,10,25,5120,E,5,51,512
1,1,1,6,57,6130,E,6,61,613
2,2,1,3,49,9213,E,9,92,921
1,4,5,7,21,9213,E,9,92,921
1,4,5,7,23,9213,E,9,92,921
1,2,5,7,25,9213,E,9,92,921
1,4,1,3,46,9213,E,9,92,921
1,4,1,10,29,7231,E,7,72,723
1,4,1,7,27,5131,D,5,51,513
2,4,1,10,23,6121,E,6,61,612
1,4,5,6,21,9214,E,9,92,921
1,4,1,3,51,9214,E,9,92,921
2,4,1,5,54,9214,E,9,92,921
1,4,1,5,24,9211,E,9,92,921
1,4,1,7,42,7115,D,7,71,711
2,4,1,6,36,6111,E,6,61,611
1,4,1,7,30,7422,D,7,74,742
1,4,5,5,40,9211,E,9,92,921
2,4,5,7,36,9111,E,9,91,911
1,4,5,5,31,9211,E,9,92,921
1,4,5,5,28,0000,D,0,0,0
1,4,1,10,34,7112,E,7,71,711
1,4,1,5,28,9214,E,9,92,921
1,4,5,7,24,9214,E,9,92,921
1,4,1,2,57,9214,E,9,92,921
2,4,5,5,30,9211,E,9,92,921
1,2,1,7,33,9211,E,9,92,921
1,4,1,3,51,9214,E,9,92,921
2,4,5,7,24,9214,E,9,92,921
2,4,1,3,47,9214,E,9,92,921
1,1,1,5,44,6111,E,6,61,611
2,2,5,10,24,9111,E,9,91,911
1,1,5,5,32,9214,E,9,92,921
2,1,1,11,44,8322,E,8,83,832
1,4,1,7,33,8322,E,8,83,832
1,4,5,7,24,6114,E,6,61,611
1,4,1,5,49,6114,E,6,61,611
1,4,4,5,40,6111,E,6,61,611
1,4,5,8,29,4110,E,4,41,411
2,4,5,10,29,5223,E,5,52,522
2,4,5,6,23,9111,E,9,91,911
1,4,5,7,31,9211,E,9,92,921
2,4,1,5,38,6111,E,6,61,611
1,4,1,5,42,6111,E,6,61,611
2,1,5,2,44,9111,E,9,91,911
2,2,1,5,52,6111,E,6,61,611
2,4,5,8,25,6111,E,6,61,611
1,4,5,10,21,6111,E,6,61,611
1,4,5,5,49,6111,E,6,61,611
2,4,1,10,35,2413,E,2,24,241
1,4,1,10,34,4226,E,4,42,422
1,4,5,5,53,6111,E,6,61,611
2,1,5,10,22,9211,E,9,92,921
1,1,5,10,23,9211,E,9,92,921
1,4,1,6,55,6111,E,6,61,611
1,4,1,10,25,9215,E,9,92,921
1,4,5,10,31,5153,E,5,51,515
2,4,5,10,35,2341,D,2,23,234
1,2,5,5,35,9211,E,9,92,921
1,1,1,5,23,9214,E,9,92,921
1,4,5,6,32,6121,E,6,61,612
2,4,5,10,28,3253,D,3,32,325
1,4,5,10,30,5153,E,5,51,515
1,4,5,5,40,6111,E,6,61,611
2,4,5,5,38,6111,E,6,61,611
2,1,5,10,22,9111,E,9,91,911
2,4,5,5,33,9111,E,9,91,911
2,3,1,5,47,9211,E,9,92,921
1,4,1,3,48,9211,E,9,92,921
1,3,5,6,24,9211,E,9,92,921
2,2,5,5,36,8160,E,8,81,816
1,3,5,5,41,9211,E,9,92,921
2,4,5,10,23,9111,E,9,91,911
1,4,1,5,32,6111,E,6,61,611
2,4,1,5,29,6111,E,6,61,611
1,4,1,5,40,1112,E,1,11,111
2,4,5,2,33,9211,E,9,92,921
1,1,5,5,32,9211,E,9,92,921
2,4,1,5,25,6111,E,6,61,611
1,4,1,5,40,9211,E,9,92,921
2,4,5,5,47,6114,E,6,61,611
2,4,1,5,53,9112,E,9,91,911
1,4,1,5,54,6111,E,6,61,611
2,4,3,7,31,8153,E,8,81,815
1,4,1,11,42,2341,D,2,23,234
2,4,1,11,49,2341,C,2,23,234
1,4,1,3,58,6130,E,6,61,613
2,4,5,7,23,6111,E,6,61,611
2,4,5,10,23,6111,E,6,61,611
1,4,5,5,31,9211,E,9,92,921
2,5,5,5,27,9211,E,9,92,921
2,1,5,10,24,9111,E,9,91,911
2,1,4,2,48,9211,E,9,92,921
2,4,1,7,21,9211,E,9,92,921
1,4,1,6,32,9211,E,9,92,921
1,4,5,10,24,6111,E,6,61,611
1,4,5,10,23,6111,E,6,61,611
2,4,5,10,25,3253,D,3,32,325
2,4,5,5,31,9211,E,9,92,921
1,4,5,1,47,9211,E,9,92,921
1,2,5,6,27,7511,E,7,75,751
2,3,5,10,24,7512,E,7,75,751
2,4,1,10,44,5321,D,5,53,532
1,4,5,6,22,3221,E,3,32,322
1,4,1,7,45,1112,C,1,11,111
1,4,5,2,26,9211,E,9,92,921
1,4,1,3,50,5412,E,5,54,541
2,4,1,10,45,5321,E,5,53,532
1,1,1,5,25,7214,E,7,72,721
2,1,1,5,44,5211,E,5,52,521
1,4,1,5,41,6111,D,6,61,611
1,4,5,7,37,7231,D,7,72,723
2,4,1,10,30,9111,E,9,91,911
1,4,1,10,29,5414,D,5,54,541
2,4,5,7,23,9214,E,9,92,921
1,4,5,6,26,9214,E,9,92,921
2,2,1,5,51,6111,E,6,61,611
1,4,1,7,43,7221,D,7,72,722
1,4,1,11,39,2330,D,2,23,233
2,1,1,11,37,2351,D,2,23,235
1,4,1,2,50,8312,D,8,83,831
2,4,1,5,45,4412,E,4,44,441
2,4,5,2,52,9214,E,9,92,921
2,4,5,7,23,9214,E,9,92,921
2,1,5,5,27,9211,E,9,92,921
1,2,5,10,28,6111,E,6,61,611
1,4,5,2,49,9214,E,9,92,921
1,4,5,10,25,9213,E,9,92,921
2,4,5,6,38,9211,E,9,92,921
2,4,4,5,37,9211,E,9,92,921
2,4,5,5,34,9211,E,9,92,921
1,4,5,5,46,6121,E,6,61,612
1,4,5,5,28,9212,E,9,92,921
2,4,5,5,33,9211,E,9,92,921
2,4,1,7,53,9214,E,9,92,921
1,4,1,6,32,5223,E,5,52,522
2,4,1,10,25,5153,E,5,51,515
1,4,1,7,48,7114,C,7,71,711
2,4,1,3,46,9112,E,9,91,911
1,4,1,3,45,9112,E,9,91,911
2,4,4,2,41,6111,E,6,61,611
1,1,5,10,25,6111,E,6,61,611
1,4,5,7,22,6111,E,6,61,611
2,1,5,10,43,2341,D,2,23,234
2,4,3,11,40,2341,D,2,23,234
1,1,1,2,53,5223,D,5,52,522
2,4,1,6,44,6111,E,6,61,611
2,4,1,5,33,9211,E,9,92,921
1,1,5,5,59,9211,E,9,92,921
1,4,5,6,22,9211,D,9,92,921
2,1,1,5,45,6111,E,6,61,611
1,2,1,2,41,9211,E,9,92,921
1,4,1,5,44,3253,D,3,32,325
1,4,1,7,27,7231,E,7,72,723
1,4,1,1,55,4110,C,4,41,411
2,2,1,11,36,2341,D,2,23,234
1,4,1,6,36,9213,E,9,92,921
2,4,1,7,33,9213,E,9,92,921
1,2,4,5,40,6111,E,6,61,611
1,1,5,5,39,9211,E,9,92,921
2,4,5,7,36,9211,E,9,92,921
1,4,5,5,44,9211,E,9,92,921
2,4,5,5,45,9211,E,9,92,921
1,2,5,5,23,6121,E,6,61,612
1,2,5,5,22,9211,E,9,92,921
1,4,5,5,27,9211,E,9,92,921
1,2,1,5,26,9211,E,9,92,921
1,5,5,5,32,9211,E,9,92,921
2,5,5,5,29,9211,E,9,92,921
1,4,1,5,56,9211,E,9,92,921
2,4,1,11,34,2341,D,2,23,234
1,4,1,7,36,7522,E,7,75,752
2,1,1,11,21,0000,E,0,0,0
1,1,1,10,23,8114,E,8,81,811
2,1,1,3,55,9412,E,9,94,941
1,4,3,5,48,8322,D,8,83,832
2,4,1,5,37,6114,E,6,61,611
1,4,1,10,24,1222,E,1,12,122
1,1,1,7,22,8322,D,8,83,832
1,4,5,7,35,9313,E,9,93,931
1,1,1,5,32,6130,D,6,61,613
1,4,1,10,33,8322,D,8,83,832
1,4,5,11,52,1420,C,1,14,142
1,1,1,7,35,4110,E,4,41,411
1,4,5,10,25,9112,E,9,91,911
2,3,5,6,50,5243,E,5,52,524
2,1,5,10,36,9112,E,9,91,911
2,4,1,10,49,2341,D,2,23,234
1,4,1,10,51,0000,A,0,0,0
1,1,5,11,23,2421,D,2,24,242
1,1,5,10,29,0000,D,0,0,0
1,4,5,10,24,3221,D,3,32,322
1,4,3,7,47,9211,E,9,92,921
1,2,1,5,48,1420,E,1,14,142
2,4,5,10,52,2342,E,2,23,234
1,4,1,2,48,9412,E,9,94,941
2,4,1,2,44,9211,E,9,92,921
1,1,5,10,36,0000,D,0,0,0
2,4,5,10,27,3253,D,3,32,325
1,2,1,7,32,9329,D,9,93,932
1,2,5,5,38,6130,E,6,61,613
1,4,1,5,32,6111,E,6,61,611
2,4,5,11,28,2341,D,2,23,234
2,4,1,5,56,9112,E,9,91,911
1,4,1,5,58,8331,E,8,83,833
2,4,5,10,30,2359,E,2,23,235
1,4,5,10,29,5412,D,5,54,541
1,1,1,10,30,6111,D,6,61,611
1,2,1,7,49,4110,E,4,41,411
2,2,5,11,22,2330,D,2,23,233
2,1,1,11,57,2341,B,2,23,234
1,4,5,10,27,9213,D,9,92,921
1,4,5,5,25,6114,E,6,61,611
1,4,1,6,40,3214,E,3,32,321
1,4,5,2,45,9611,E,9,96,961
1,2,1,5,28,6114,E,6,61,611
2,1,5,3,57,9412,D,9,94,941
1,2,5,10,35,6111,D,6,61,611
2,1,3,10,45,2341,D,2,23,234
1,4,5,10,35,7112,D,7,71,711
2,4,5,10,39,5322,E,5,53,532
1,1,1,5,28,5211,E,5,52,521
2,4,1,11,38,2341,D,2,23,234
2,1,5,10,29,9112,E,9,91,911
1,1,5,6,27,6111,E,6,61,611
1,1,5,6,38,6111,E,6,61,611
1,1,2,5,39,6111,D,6,61,611
1,4,5,1,21,9211,E,9,92,921
1,1,5,7,21,9212,E,9,92,921
1,1,5,5,42,7511,E,7,75,751
1,1,1,7,36,8332,D,8,83,833
1,1,3,10,34,8331,E,8,83,833
2,1,3,10,26,4110,E,4,41,411
1,4,1,6,52,3253,E,3,32,325
2,4,1,7,50,5321,E,5,53,532
1,4,5,5,39,5223,E,5,52,522
1,4,1,10,28,5414,E,5,54,541
2,4,1,6,23,6111,E,6,61,611
1,4,1,7,25,6111,E,6,61,611
1,1,1,10,41,2341,E,2,23,234
1,4,5,1,36,5211,D,5,52,521
1,2,1,7,49,5414,E,5,54,541
2,1,1,11,49,2310,D,2,23,231
1,2,5,6,38,6114,E,6,61,611
1,2,5,6,25,6114,E,6,61,611
1,2,5,6,26,6114,E,6,61,611
1,1,1,10,45,1420,D,1,14,142
2,1,1,11,50,2341,E,2,23,234
2,2,5,10,28,0000,E,0,0,0
1,2,5,5,27,0000,E,0,0,0
2,4,5,7,35,9520,E,9,95,952
1,4,5,3,54,9520,E,9,95,952
1,4,5,8,44,6114,E,6,61,611
1,1,5,5,34,9211,E,9,92,921
2,1,1,12,37,2341,D,2,23,234
1,4,1,10,33,3253,D,3,32,325
1,1,1,5,23,6114,E,6,61,611
1,4,1,6,31,3122,E,3,31,312
1,4,5,5,29,7112,E,7,71,711
2,4,1,6,39,5120,E,5,51,512
1,4,5,5,39,9333,E,9,93,933
1,1,1,6,34,9211,D,9,92,921
1,4,5,7,21,8141,D,8,81,814
1,1,5,6,31,6114,E,6,61,611
2,1,5,7,23,6114,E,6,61,611
1,4,1,10,47,8322,D,8,83,832
2,1,1,11,40,2341,B,2,23,234
2,1,3,10,47,8322,E,8,83,832
1,4,1,10,43,5211,D,5,52,521
2,4,1,11,42,2635,B,2,26,263
1,4,5,5,40,8332,E,8,83,833
1,4,1,10,27,6114,D,6,61,611
2,4,1,7,46,5120,E,5,51,512
1,4,1,5,50,7112,B,7,71,711
1,4,1,7,49,8322,E,8,83,832
2,4,1,7,47,2341,D,2,23,234
1,1,1,6,52,8322,D,8,83,832
2,4,1,5,45,5120,E,5,51,512
1,1,1,5,47,7231,D,7,72,723
1,4,1,10,46,9211,E,9,92,921
1,4,1,5,35,9621,E,9,96,962
1,2,5,11,37,0000,C,0,0,0
2,1,4,11,45,0000,B,0,0,0
1,1,5,6,38,8322,E,8,83,832
1,3,5,6,33,5414,E,5,54,541
2,4,1,11,36,2342,D,2,23,234
2,4,1,1,35,9111,E,9,91,911
1,1,1,10,24,9211,E,9,92,921
2,4,1,10,25,5120,E,5,51,512
1,4,1,10,24,8322,D,8,83,832
2,1,5,10,29,3253,E,3,32,325
1,1,5,7,28,9333,E,9,93,933
1,4,1,10,40,8322,D,8,83,832
1,4,5,11,28,3114,D,3,31,311
1,4,1,10,54,2341,E,2,23,234
2,4,1,10,48,2341,E,2,23,234
2,4,2,6,54,9112,E,9,91,911
1,4,5,10,31,4110,D,4,41,411
2,4,5,10,23,4110,E,4,41,411
2,1,1,7,40,5120,E,5,51,512
1,2,1,6,33,8321,E,8,83,832
1,4,5,6,56,7214,D,7,72,721
1,4,1,2,46,0000,E,0,0,0
2,4,5,7,25,5223,E,5,52,522
1,4,5,7,33,9211,D,9,92,921
1,4,5,10,57,9622,E,9,96,962
1,4,5,5,28,8322,E,8,83,832
1,4,5,5,28,3122,E,3,31,312
1,4,5,5,23,8322,D,8,83,832
1,4,5,7,22,3122,E,3,31,312
2,4,5,6,31,6111,E,6,61,611
1,4,5,5,33,6111,E,6,61,611
1,1,5,5,41,9333,E,9,93,933
2,4,5,6,44,9333,E,9,93,933
1,4,5,10,42,5414,E,5,54,541
2,4,1,10,40,5120,E,5,51,512
1,4,1,7,44,6111,D,6,61,611
1,1,1,5,42,6111,E,6,61,611
2,4,1,6,33,6111,E,6,61,611
1,2,1,7,43,8322,D,8,83,832
1,1,1,5,56,5221,E,5,52,522
1,3,5,10,27,9112,E,9,91,911
2,1,5,11,41,2341,D,2,23,234
1,4,5,10,40,8322,D,8,83,832
1,4,1,10,53,9211,E,9,92,921
1,4,1,10,27,7126,D,7,71,712
2,1,1,11,48,5120,D,5,51,512
1,2,1,7,44,2341,D,2,23,234
2,1,5,6,28,2341,E,2,23,234
1,4,5,5,35,7213,D,7,72,721
1,1,1,11,53,1221,B,1,12,122
2,4,5,6,37,9111,D,9,91,911
1,1,1,11,41,0000,B,0,0,0
2,4,1,1,57,6111,E,6,61,611
1,4,3,6,59,6111,E,6,61,611
2,4,5,10,32,3344,E,3,33,334
1,4,5,7,29,9211,E,9,92,921
2,4,4,1,52,6114,E,6,61,611
1,1,2,10,29,1420,E,1,14,142
1,1,1,3,52,7126,D,7,71,712
1,2,1,10,33,5221,D,5,52,522
1,1,5,7,24,6114,E,6,61,611
2,4,5,6,22,6114,E,6,61,611
1,4,1,6,42,9329,D,9,93,932
2,4,1,7,39,9111,E,9,91,911
1,1,5,7,42,5211,D,5,52,521
1,4,5,5,42,3521,E,3,35,352
1,4,1,2,43,8322,E,8,83,832
2,4,1,11,40,2341,D,2,23,234
1,4,1,5,43,2411,D,2,24,241
2,4,1,3,44,9112,D,9,91,911
1,1,1,2,41,6112,E,6,61,611
2,4,5,10,23,9112,E,9,91,911
2,2,1,11,41,2341,D,2,23,234
1,1,5,2,30,1431,E,1,14,143
1,4,1,5,50,6111,D,6,61,611
2,4,1,7,34,6111,E,6,61,611
1,4,1,5,35,6114,E,6,61,611
1,4,5,8,23,6114,E,6,61,611
1,4,1,4,56,5221,E,5,52,522
1,1,1,5,56,9213,E,9,92,921
1,1,1,11,47,3341,D,3,33,334
2,4,1,10,30,6111,E,6,61,611
1,4,1,7,43,6111,E,6,61,611
2,2,1,10,44,2341,D,2,23,234
1,2,1,10,46,8322,D,8,83,832
1,4,5,5,29,8322,E,8,83,832
1,4,5,5,21,9329,D,9,93,932
2,4,5,10,42,4110,D,4,41,411
1,1,1,7,34,6130,D,6,61,613
2,4,5,10,33,5221,D,5,52,522
1,2,1,6,43,5211,D,5,52,521
2,1,1,11,40,2341,D,2,23,234
1,2,5,6,24,9211,D,9,92,921
1,2,5,10,21,8322,E,8,83,832
2,4,5,5,36,6111,E,6,61,611
1,4,5,6,47,6111,E,6,61,611
1,4,1,3,55,9214,D,9,92,921
2,4,1,3,51,9211,E,9,92,921
1,1,5,6,26,1412,D,1,14,141
1,1,5,6,26,6114,E,6,61,611
1,1,5,6,29,1321,D,1,13,132
1,1,5,6,37,5211,D,5,52,521
1,1,5,6,23,9211,E,9,92,921
1,4,1,5,51,9211,E,9,92,921
2,4,1,5,50,9211,E,9,92,921
1,4,1,10,29,6112,E,6,61,611
2,1,1,10,27,6112,E,6,61,611
2,4,5,7,31,6111,E,6,61,611
2,4,4,7,40,3411,E,3,34,341
1,1,4,11,36,2164,C,2,21,216
2,4,5,11,35,2341,D,2,23,234
1,1,1,10,45,3411,B,3,34,341
2,1,1,12,41,2341,D,2,23,234
1,1,1,11,45,2631,B,2,26,263
2,1,1,12,43,3221,B,3,32,322
1,4,1,6,42,6111,E,6,61,611
2,4,1,5,36,6111,E,6,61,611
2,2,1,6,52,4110,E,4,41,411
1,1,5,7,25,9211,E,9,92,921
1,1,5,7,41,5414,E,5,54,541
2,4,5,5,41,5120,E,5,51,512
1,4,5,5,23,9211,E,9,92,921
1,4,5,5,30,9313,E,9,93,931
1,1,5,10,21,5211,E,5,52,521
2,4,3,6,48,9621,E,9,96,962
1,4,5,2,42,9329,E,9,93,932
2,1,5,7,23,9111,E,9,91,911
1,4,1,10,46,8160,E,8,81,816
2,1,5,2,45,9111,E,9,91,911
1,4,1,10,31,3253,E,3,32,325
1,4,5,5,28,6114,E,6,61,611
1,4,5,5,30,9211,D,9,92,921
1,4,5,5,38,0000,E,0,0,0
1,4,1,10,49,3342,B,3,33,334
2,4,1,10,45,3342,B,3,33,334
2,1,5,7,38,5132,E,5,51,513
1,1,5,5,34,1412,E,1,14,141
1,4,5,7,25,9211,E,9,92,921
1,1,1,5,46,1420,D,1,14,142
2,1,1,10,46,2341,E,2,23,234
1,1,1,11,35,3352,A,3,33,335
2,1,1,10,27,0000,D,0,0,0
1,4,1,7,30,7112,D,7,71,711
2,4,5,11,46,2342,D,2,23,234
1,4,1,6,25,6111,E,6,61,611
2,4,1,7,21,6111,E,6,61,611
1,4,5,7,23,3431,E,3,34,343
1,4,5,5,33,9333,E,9,93,933
1,1,5,10,24,2421,E,2,24,242
2,1,1,11,30,2421,E,2,24,242
1,4,5,10,27,9211,E,9,92,921
1,4,5,5,35,6114,D,6,61,611
2,1,5,5,31,6111,E,6,61,611
1,1,1,2,53,8322,E,8,83,832
1,1,1,7,31,8322,D,8,83,832
1,1,1,10,42,7212,D,7,72,721
1,1,5,3,48,6111,E,6,61,611
2,4,3,10,42,5321,E,5,53,532
1,4,1,7,26,6130,E,6,61,613
2,4,5,5,32,9111,E,9,91,911
2,4,1,10,32,3344,E,3,33,334
1,4,1,10,42,8322,D,8,83,832
2,4,1,10,38,4110,D,4,41,411
1,4,1,5,49,6114,E,6,61,611
1,4,5,2,53,7314,E,7,73,731
1,4,5,3,58,9211,E,9,92,921
1,2,5,5,39,9211,E,9,92,921
2,4,5,10,47,2342,D,2,23,234
2,1,5,10,33,9112,E,9,91,911
1,4,3,10,58,8322,C,8,83,832
1,2,1,2,46,5223,E,5,52,522
1,4,5,10,26,6114,E,6,61,611
2,4,5,10,28,6114,E,6,61,611
2,4,1,1,46,9520,E,9,95,952
1,1,1,5,34,6114,E,6,61,611
1,4,5,7,23,6114,E,6,61,611
2,1,1,9,51,9112,D,9,91,911
2,3,5,7,40,0000,D,0,0,0
2,4,1,2,45,9111,E,9,91,911
2,1,1,10,25,5223,E,5,52,522
1,1,1,10,28,0000,E,0,0,0
2,4,1,7,46,9112,E,9,91,911
1,4,1,6,46,8331,E,8,83,833
1,4,1,7,28,8322,D,8,83,832
1,1,1,7,27,9211,D,9,92,921
1,4,5,5,31,9212,E,9,92,921
1,4,3,5,46,9621,D,9,96,962
2,4,1,10,38,5142,E,5,51,514
1,4,5,1,30,5132,E,5,51,513
1,1,5,3,55,6114,E,6,61,611
1,4,5,5,33,9313,D,9,93,931
